LanePointX,LanePointY
159.680773,-137.494577
163.444103,-136.327231
163.671858,-136.232363
163.898588,-136.134969
164.124425,-136.034987
164.348560,-135.932781
164.572142,-135.827831
164.794594,-135.720392
165.015009,-135.610916
165.234920,-135.498648
165.452638,-135.384449
165.669656,-135.267550
165.885374,-135.148258
166.099710,-135.026618
166.313442,-134.902177
166.524637,-134.776061
169.695838,-132.453050
169.879301,-132.290084
170.060878,-132.125164
170.240785,-131.958091
170.418866,-131.789001
170.595121,-131.617888
170.769009,-131.445288
170.941206,-131.270538
171.111358,-131.093991
171.279374,-130.915748
171.445309,-130.735758
171.609306,-130.553865
171.771212,-130.370238
171.931040,-130.184864
172.089254,-129.997188
174.310809,-126.791819
174.430020,-126.579422
174.546694,-126.366011
174.660936,-126.151405
174.772898,-125.935311
174.882456,-125.717954
174.989314,-125.499938
175.093840,-125.280526
175.195855,-125.060083
175.295486,-124.838330
175.392356,-124.616118
175.486794,-124.392715
175.578753,-124.168222
175.668175,-123.942777
175.755017,-123.716488
176.790358,-119.995809
176.832535,-119.758709
176.872068,-119.521009
176.908919,-119.282897
176.943106,-119.044299
176.974646,-118.805083
177.003521,-118.565357
177.029676,-118.325614
177.053146,-118.085652
177.073920,-117.845507
177.091998,-117.605164
177.107384,-117.364523
177.120044,-117.124140
177.130009,-116.883516
177.137261,-116.643074
176.826572,-112.764938
176.774767,-112.518281
176.720599,-112.273168
176.663867,-112.028629
176.604708,-111.785282
176.543114,-111.543074
176.479108,-111.302089
176.412629,-111.062095
176.343664,-110.823066
176.272510,-110.585998
176.198709,-110.349350
176.122736,-110.114438
176.044547,-109.880248
175.964671,-109.647357
175.883085,-109.415220
174.324485,-105.642739
174.220526,-105.402304
174.116217,-105.161059
174.011942,-104.919894
173.907710,-104.678826
173.803505,-104.437823
173.696249,-104.194488
173.582857,-103.944613
173.469170,-103.691235
173.357499,-103.436670
173.247810,-103.179876
173.140792,-102.922352
173.035871,-102.663302
172.933002,-102.403413
172.832036,-102.142676
171.477978,-97.892480
171.409808,-97.622751
171.343518,-97.352347
171.279303,-97.082073
169.930468,-88.996950
169.891469,-88.742145
169.852436,-88.487124
169.813441,-88.232347
169.774499,-87.977917
169.735516,-87.723222
169.696557,-87.468680
169.657532,-87.213706
169.618527,-86.958866
169.579434,-86.703451
169.540440,-86.448686
168.917358,-82.377754
168.878543,-82.124152
168.839691,-81.870311
168.800861,-81.616616
168.762053,-81.363061
168.723215,-81.109309
168.684504,-80.856394
168.645702,-80.602879
168.606883,-80.349255
168.568048,-80.095524
168.529203,-79.841726
168.490268,-79.587346
168.451491,-79.333990
168.412611,-79.079970
168.373822,-78.826538
167.752056,-74.764204
167.713189,-74.510264
167.674228,-74.255713
167.635432,-74.002236
167.596523,-73.748025
167.557652,-73.494060
167.518767,-73.240002
167.479908,-72.986118
167.441014,-72.731998
167.402089,-72.477681
167.363165,-72.223369
167.324254,-71.969147
167.285342,-71.714912
167.246400,-71.460485
167.207474,-71.206159
166.583626,-67.130223
166.544599,-66.875239
166.505576,-66.620277
166.466497,-66.364953
166.427386,-66.109422
166.388318,-65.854166
166.349288,-65.599167
166.310254,-65.344136
166.271293,-65.089579
166.232242,-64.834443
166.193183,-64.579247
166.154101,-64.323903
166.115010,-64.068501
166.075847,-63.812629
166.036779,-63.557374
165.413166,-59.482978
165.374248,-59.228701
165.335394,-58.974849
165.296555,-58.721095
165.257749,-58.467552
165.218915,-58.213829
165.180014,-57.959669
165.141270,-57.706532
165.102440,-57.452835
165.063677,-57.199575
165.024916,-56.946325
164.986163,-56.693131
164.947410,-56.439939
164.908663,-56.186784
164.869942,-55.933800
164.251956,-51.896164
164.213438,-51.644503
164.174928,-51.392895
164.136435,-51.141402
164.097933,-50.889849
164.059409,-50.638147
164.020945,-50.386846
163.982548,-50.135972
163.944096,-49.884747
163.905678,-49.633745
163.867250,-49.382670
163.828849,-49.131779
163.790414,-48.880658
163.752064,-48.630100
163.713701,-48.379454
163.101352,-44.378647
163.063177,-44.129228
163.025013,-43.879883
162.986877,-43.630718
162.948757,-43.381660
162.910621,-43.132499
162.872519,-42.883558
162.834355,-42.634209
162.796247,-42.385234
162.758195,-42.136613
162.720170,-41.888176
162.682112,-41.639525
162.644069,-41.390967
162.606056,-41.142610
162.568034,-40.894191
